ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93722,10,2013,Elec- Residential,N,"24,940","13,428,921",538
93723,10,2013,Elec- Agricultural,Y,0,0,
93723,10,2013,Elec- Commercial,Y,0,0,
93723,10,2013,Elec- Residential,N,"2,601","1,759,248",676
93725,10,2013,Elec- Agricultural,Y,0,0,
93725,10,2013,Elec- Commercial,N,772,"9,983,902","12,933"
93725,10,2013,Elec- Industrial,Y,0,0,
93725,10,2013,Elec- Residential,N,"6,641","3,549,697",535
93726,10,2013,Elec- Agricultural,Y,0,0,
93726,10,2013,Elec- Commercial,N,883,"6,651,552","7,533"
93726,10,2013,Elec- Residential,N,"14,422","6,439,288",446
93727,10,2013,Elec- Agricultural,Y,0,0,
93727,10,2013,Elec- Commercial,Y,"1,516","11,160,110","7,362"
93727,10,2013,Elec- Industrial,Y,0,0,
93727,10,2013,Elec- Residential,N,"21,372","11,274,463",528
93728,10,2013,Elec- Agricultural,Y,0,0,
93728,10,2013,Elec- Commercial,N,616,"2,573,807","4,178"
93728,10,2013,Elec- Residential,Y,"5,241","2,350,202",448
93730,10,2013,Elec- Agricultural,Y,0,0,
93730,10,2013,Elec- Commercial,Y,0,0,
93730,10,2013,Elec- Residential,N,"3,600","2,338,198",649
93737,10,2013,Elec- Agricultural,Y,0,0,
93737,10,2013,Elec- Commercial,Y,0,0,
93737,10,2013,Elec- Residential,N,"1,123","803,799",716
93740,10,2013,Elec- Agricultural,Y,0,0,
93740,10,2013,Elec- Commercial,Y,0,0,
93741,10,2013,Elec- Agricultural,Y,0,0,
93741,10,2013,Elec- Residential,Y,0,0,
93901,10,2013,Elec- Agricultural,Y,0,0,
93901,10,2013,Elec- Commercial,Y,"2,046","10,685,129","5,222"
93901,10,2013,Elec- Industrial,Y,52,"59,299,854","1,140,382"
93901,10,2013,Elec- Residential,N,"9,735","3,628,508",373
93905,10,2013,Elec- Agricultural,Y,0,0,
93905,10,2013,Elec- Commercial,Y,674,"4,503,656","6,682"
93905,10,2013,Elec- Residential,N,"12,610","4,462,756",354
93906,10,2013,Elec- Agricultural,Y,0,0,
93906,10,2013,Elec- Commercial,N,648,"6,450,863","9,955"
93906,10,2013,Elec- Industrial,Y,0,0,
93906,10,2013,Elec- Residential,N,"16,483","6,743,103",409
93907,10,2013,Elec- Agricultural,Y,0,0,
93907,10,2013,Elec- Commercial,N,672,"3,351,500","4,987"
93907,10,2013,Elec- Residential,N,"6,969","3,699,219",531
93908,10,2013,Elec- Agricultural,Y,354,"15,230,734","43,025"
93908,10,2013,Elec- Commercial,Y,0,0,
93908,10,2013,Elec- Residential,N,"4,680","3,091,043",660
93920,10,2013,Elec- Agricultural,Y,0,0,
93920,10,2013,Elec- Commercial,Y,0,0,
93920,10,2013,Elec- Residential,N,245,"171,856",701
93921,10,2013,Elec- Commercial,N,336,"1,008,566","3,002"
93921,10,2013,Elec- Residential,N,"1,747","750,450",430
93923,10,2013,Elec- Agricultural,Y,0,0,
93923,10,2013,Elec- Commercial,Y,932,"4,345,056","4,662"
93923,10,2013,Elec- Residential,N,"6,120","3,597,832",588
93924,10,2013,Elec- Agricultural,Y,0,0,
93924,10,2013,Elec- Commercial,Y,0,0,
93924,10,2013,Elec- Residential,N,"2,370","1,647,623",695
93925,10,2013,Elec- Agricultural,Y,0,0,
93925,10,2013,Elec- Commercial,Y,0,0,
93925,10,2013,Elec- Residential,N,386,"187,616",486
93926,10,2013,Elec- Agricultural,Y,0,0,
93926,10,2013,Elec- Commercial,Y,0,0,
93926,10,2013,Elec- Industrial,Y,0,0,
93926,10,2013,Elec- Residential,N,"2,143","881,410",411
93927,10,2013,Elec- Agricultural,Y,0,0,
93927,10,2013,Elec- Commercial,Y,756,"4,377,035","5,790"
93927,10,2013,Elec- Industrial,Y,0,0,
93927,10,2013,Elec- Residential,N,"3,957","1,604,343",405
93930,10,2013,Elec- Agricultural,Y,0,0,
93930,10,2013,Elec- Commercial,N,374,"2,246,520","6,007"
93930,10,2013,Elec- Residential,N,"3,695","1,562,574",423
93932,10,2013,Elec- Agricultural,Y,0,0,
93932,10,2013,Elec- Commercial,Y,0,0,
93932,10,2013,Elec- Residential,N,266,"158,880",597
93933,10,2013,Elec- Agricultural,Y,0,0,
93933,10,2013,Elec- Commercial,N,446,"3,135,992","7,031"
93933,10,2013,Elec- Residential,N,"7,257","2,943,956",406
93940,10,2013,Elec- Commercial,Y,"2,223","16,547,371","7,444"
93940,10,2013,Elec- Industrial,Y,0,0,
93940,10,2013,Elec- Residential,Y,"13,122","4,963,746",378
93943,10,2013,Elec- Residential,Y,0,0,
93944,10,2013,Elec- Commercial,Y,0,0,
93944,10,2013,Elec- Industrial,Y,0,0,
93950,10,2013,Elec- Agricultural,Y,0,0,
93950,10,2013,Elec- Commercial,Y,0,0,
93950,10,2013,Elec- Residential,N,"7,240","2,545,268",352
93953,10,2013,Elec- Commercial,Y,0,0,
93953,10,2013,Elec- Residential,N,"2,679","1,942,341",725
93954,10,2013,Elec- Residential,N,100,"53,331",533
93955,10,2013,Elec- Commercial,N,750,"4,480,249","5,974"
93955,10,2013,Elec- Industrial,Y,0,0,
93955,10,2013,Elec- Residential,N,"8,637","3,832,106",444
93960,10,2013,Elec- Agricultural,Y,548,"7,579,672","13,832"
93960,10,2013,Elec- Commercial,Y,0,0,
93960,10,2013,Elec- Industrial,Y,0,0,
93960,10,2013,Elec- Residential,N,"4,168","1,840,180",442
93962,10,2013,Elec- Residential,N,264,"112,136",425
94002,10,2013,Elec- Commercial,N,690,"4,370,031","6,333"
94002,10,2013,Elec- Residential,N,"10,561","4,524,847",428
94005,10,2013,Elec- Commercial,N,289,"3,613,635","12,504"
94005,10,2013,Elec- Residential,N,"1,750","685,109",391
94010,10,2013,Elec- Agricultural,Y,0,0,
94010,10,2013,Elec- Commercial,N,"1,241","10,919,412","8,799"
94010,10,2013,Elec- Industrial,Y,0,0,
94010,10,2013,Elec- Residential,N,"16,855","9,635,822",572
94014,10,2013,Elec- Agricultural,Y,0,0,
94014,10,2013,Elec- Commercial,N,732,"5,212,704","7,121"
94014,10,2013,Elec- Residential,N,"13,332","5,164,210",387
94015,10,2013,Elec- Agricultural,Y,0,0,
94015,10,2013,Elec- Commercial,N,448,"6,150,924","13,730"
94015,10,2013,Elec- Industrial,Y,0,0,
94015,10,2013,Elec- Residential,N,"18,067","7,086,147",392
94018,10,2013,Elec- Commercial,N,162,"407,629","2,516"
94018,10,2013,Elec- Residential,N,"1,830","974,996",533
94019,10,2013,Elec- Agricultural,Y,0,0,
94019,10,2013,Elec- Commercial,Y,0,0,
94019,10,2013,Elec- Residential,N,"4,530","2,377,149",525
94020,10,2013,Elec- Agricultural,Y,0,0,
94020,10,2013,Elec- Commercial,Y,0,0,
94020,10,2013,Elec- Residential,Y,648,"425,206",656
94021,10,2013,Elec- Commercial,Y,0,0,
94021,10,2013,Elec- Residential,Y,0,0,
94022,10,2013,Elec- Agricultural,Y,0,0,
94022,10,2013,Elec- Commercial,Y,0,0,
94022,10,2013,Elec- Industrial,Y,0,0,
94022,10,2013,Elec- Residential,N,"6,970","5,440,048",780
94024,10,2013,Elec- Commercial,Y,0,0,
94024,10,2013,Elec- Residential,N,"7,701","5,402,052",701
94025,10,2013,Elec- Agricultural,Y,0,0,
94025,10,2013,Elec- Commercial,Y,"1,360","18,784,362","13,812"
94025,10,2013,Elec- Industrial,Y,0,0,
94025,10,2013,Elec- Residential,N,"15,422","7,599,939",493
94027,10,2013,Elec- Agricultural,Y,0,0,
94027,10,2013,Elec- Commercial,Y,0,0,
94027,10,2013,Elec- Residential,N,"2,387","3,963,131","1,660"
94028,10,2013,Elec- Agricultural,Y,0,0,
94028,10,2013,Elec- Commercial,Y,0,0,
94028,10,2013,Elec- Residential,N,"2,261","1,931,335",854
94030,10,2013,Elec- Commercial,N,405,"3,620,945","8,941"
94030,10,2013,Elec- Residential,N,"8,290","3,600,080",434
94035,10,2013,Elec- Commercial,Y,0,0,
94037,10,2013,Elec- Commercial,N,24,"95,352","3,973"
94037,10,2013,Elec- Residential,N,"1,038","668,168",644
94038,10,2013,Elec- Agricultural,Y,0,0,
94038,10,2013,Elec- Commercial,Y,0,0,
94038,10,2013,Elec- Residential,N,"1,016","590,408",581
94040,10,2013,Elec- Commercial,Y,0,0,
94040,10,2013,Elec- Industrial,Y,0,0,
94040,10,2013,Elec- Residential,N,"13,253","5,069,957",383
94041,10,2013,Elec- Commercial,N,378,"3,331,523","8,814"
94041,10,2013,Elec- Industrial,Y,0,0,
94041,10,2013,Elec- Residential,N,"6,201","2,099,788",339
94043,10,2013,Elec- Agricultural,Y,0,0,
94043,10,2013,Elec- Commercial,Y,"1,036","21,440,991","20,696"
94043,10,2013,Elec- Industrial,Y,0,0,
94043,10,2013,Elec- Residential,N,"11,785","4,139,359",351
94044,10,2013,Elec- Agricultural,Y,0,0,
94044,10,2013,Elec- Commercial,Y,576,"2,648,514","4,598"
94044,10,2013,Elec- Industrial,Y,0,0,
94044,10,2013,Elec- Residential,N,"14,112","5,895,422",418
94060,10,2013,Elec- Agricultural,Y,0,0,
94060,10,2013,Elec- Commercial,Y,121,"262,089","2,166"
94060,10,2013,Elec- Residential,Y,535,"327,199",612
94061,10,2013,Elec- Commercial,N,362,"2,137,168","5,904"
94061,10,2013,Elec- Residential,N,"13,390","5,494,767",410
94062,10,2013,Elec- Agricultural,Y,0,0,
94062,10,2013,Elec- Commercial,Y,0,0,
94062,10,2013,Elec- Industrial,Y,0,0,
94062,10,2013,Elec- Residential,N,"9,730","7,112,465",731
94063,10,2013,Elec- Commercial,N,"1,668","19,105,436","11,454"
94063,10,2013,Elec- Industrial,Y,0,0,
94063,10,2013,Elec- Residential,N,"7,906","2,985,311",378
94065,10,2013,Elec- Commercial,Y,0,0,
94065,10,2013,Elec- Industrial,Y,0,0,
94065,10,2013,Elec- Residential,N,"5,063","2,249,706",444
94066,10,2013,Elec- Commercial,Y,0,0,
94066,10,2013,Elec- Industrial,Y,0,0,
94066,10,2013,Elec- Residential,N,"14,237","5,709,167",401
94070,10,2013,Elec- Commercial,N,"1,506","7,745,065","5,143"
94070,10,2013,Elec- Industrial,Y,0,0,
94070,10,2013,Elec- Residential,N,"12,039","5,800,891",482
94074,10,2013,Elec- Agricultural,Y,0,0,
94074,10,2013,Elec- Commercial,Y,0,0,
94074,10,2013,Elec- Residential,Y,0,0,
94080,10,2013,Elec- Agricultural,Y,0,0,
94080,10,2013,Elec- Commercial,Y,"2,351","35,526,224","15,111"
94080,10,2013,Elec- Industrial,Y,0,0,
94080,10,2013,Elec- Residential,N,"20,587","8,036,590",390
94085,10,2013,Elec- Commercial,N,585,"15,662,710","26,774"
94085,10,2013,Elec- Industrial,Y,0,0,
94085,10,2013,Elec- Residential,N,"8,122","2,838,937",350
94086,10,2013,Elec- Agricultural,Y,0,0,
94086,10,2013,Elec- Commercial,N,630,"8,968,650","14,236"
94086,10,2013,Elec- Industrial,Y,0,0,
94086,10,2013,Elec- Residential,N,"18,387","6,613,368",360
94087,10,2013,Elec- Agricultural,Y,0,0,
94087,10,2013,Elec- Commercial,Y,0,0,
94087,10,2013,Elec- Residential,N,"20,427","8,428,935",413
94089,10,2013,Elec- Commercial,Y,587,"17,854,850","30,417"
94089,10,2013,Elec- Industrial,Y,0,0,
94089,10,2013,Elec- Residential,N,"4,384","2,338,991",534
94102,10,2013,Elec- Commercial,N,998,"11,553,005","11,576"
94102,10,2013,Elec- Industrial,Y,0,0,
94102,10,2013,Elec- Residential,N,"10,214","3,119,339",305
94103,10,2013,Elec- Commercial,N,"1,773","20,958,861","11,821"
94103,10,2013,Elec- Industrial,Y,0,0,
94103,10,2013,Elec- Residential,N,"10,537","3,116,838",296
94104,10,2013,Elec- Commercial,N,122,"6,613,109","54,206"
94104,10,2013,Elec- Industrial,Y,0,0,
94104,10,2013,Elec- Residential,N,228,"58,029",255
94105,10,2013,Elec- Commercial,N,415,"16,179,969","38,988"
94105,10,2013,Elec- Industrial,Y,119,"112,308,850","943,772"
94105,10,2013,Elec- Residential,N,"4,702","1,677,799",357
94107,10,2013,Elec- Commercial,Y,"1,434","18,885,731","13,170"
94107,10,2013,Elec- Industrial,Y,0,0,
94107,10,2013,Elec- Residential,N,"12,452","4,035,338",324
94108,10,2013,Elec- Commercial,N,"1,105","9,548,922","8,642"
94108,10,2013,Elec- Industrial,Y,0,0,
94108,10,2013,Elec- Residential,N,"5,387","1,431,818",266
94109,10,2013,Elec- Commercial,N,"1,392","9,893,628","7,107"
94109,10,2013,Elec- Residential,N,"26,960","7,480,330",277
94110,10,2013,Elec- Commercial,N,"1,750","6,689,150","3,822"
94110,10,2013,Elec- Residential,N,"25,079","7,224,161",288
94111,10,2013,Elec- Commercial,N,411,"9,875,192","24,027"
94111,10,2013,Elec- Industrial,Y,0,0,
94111,10,2013,Elec- Residential,Y,892,"311,761",350
94112,10,2013,Elec- Commercial,N,737,"3,046,959","4,134"
94112,10,2013,Elec- Residential,N,"17,848","7,372,162",413
94114,10,2013,Elec- Commercial,N,675,"2,220,260","3,289"
94114,10,2013,Elec- Industrial,Y,0,0,
94114,10,2013,Elec- Residential,N,"16,334","5,139,566",315
94115,10,2013,Elec- Commercial,N,797,"5,684,181","7,132"
94115,10,2013,Elec- Industrial,Y,0,0,
94115,10,2013,Elec- Residential,N,"15,861","5,467,237",345
94116,10,2013,Elec- Commercial,Y,0,0,
94116,10,2013,Elec- Residential,N,"12,832","4,852,510",378
94117,10,2013,Elec- Commercial,N,618,"2,437,551","3,944"
94117,10,2013,Elec- Industrial,Y,0,0,
94117,10,2013,Elec- Residential,N,"18,459","5,361,323",290
94118,10,2013,Elec- Commercial,Y,989,"4,784,085","4,837"
94118,10,2013,Elec- Industrial,Y,0,0,
94118,10,2013,Elec- Residential,Y,"17,317","5,759,999",333
94121,10,2013,Elec- Commercial,N,528,"1,571,043","2,975"
94121,10,2013,Elec- Industrial,Y,0,0,
94121,10,2013,Elec- Residential,N,"17,113","5,457,475",319
94122,10,2013,Elec- Commercial,Y,"1,253","3,591,293","2,866"
94122,10,2013,Elec- Residential,N,"20,009","6,558,830",328
94123,10,2013,Elec- Commercial,N,869,"2,635,551","3,033"
94123,10,2013,Elec- Residential,N,"13,914","4,185,244",301
94124,10,2013,Elec- Agricultural,Y,0,0,
94124,10,2013,Elec- Commercial,N,"1,291","7,108,532","5,506"
94124,10,2013,Elec- Industrial,Y,0,0,
94124,10,2013,Elec- Residential,N,"8,387","3,333,657",397
94127,10,2013,Elec- Commercial,N,305,"914,267","2,998"
94127,10,2013,Elec- Residential,N,"6,544","3,001,800",459
94129,10,2013,Elec- Commercial,Y,0,0,
94129,10,2013,Elec- Industrial,Y,0,0,
94129,10,2013,Elec- Residential,Y,0,0,
94130,10,2013,Elec- Residential,Y,0,0,
94131,10,2013,Elec- Commercial,N,233,"1,499,761","6,437"
94131,10,2013,Elec- Residential,N,"11,649","4,230,386",363
94132,10,2013,Elec- Commercial,N,276,"2,478,309","8,979"
94132,10,2013,Elec- Industrial,Y,0,0,
94132,10,2013,Elec- Residential,N,"8,514","3,018,912",355
94133,10,2013,Elec- Commercial,N,"1,188","8,022,593","6,753"
94133,10,2013,Elec- Residential,N,"11,911","3,162,129",265
94134,10,2013,Elec- Agricultural,Y,0,0,
94134,10,2013,Elec- Commercial,N,281,"1,314,698","4,679"
94134,10,2013,Elec- Residential,N,"9,063","3,679,592",406
94158,10,2013,Elec- Commercial,Y,0,0,
94158,10,2013,Elec- Industrial,Y,0,0,
94158,10,2013,Elec- Residential,N,"2,460","762,231",310
94303,10,2013,Elec- Agricultural,Y,0,0,
94303,10,2013,Elec- Commercial,Y,0,0,
94303,10,2013,Elec- Industrial,Y,0,0,
94303,10,2013,Elec- Residential,N,"6,810","2,926,797",430
94305,10,2013,Elec- Commercial,Y,0,0,
94305,10,2013,Elec- Residential,N,844,"541,905",642
94306,10,2013,Elec- Commercial,Y,0,0,
94401,10,2013,Elec- Commercial,N,934,"4,961,655","5,312"
94401,10,2013,Elec- Industrial,Y,0,0,
94401,10,2013,Elec- Residential,N,"11,630","4,229,204",364
94402,10,2013,Elec- Commercial,Y,861,"7,265,852","8,439"
94402,10,2013,Elec- Industrial,Y,0,0,
94402,10,2013,Elec- Residential,N,"9,485","4,634,142",489
94403,10,2013,Elec- Agricultural,Y,0,0,
94403,10,2013,Elec- Commercial,N,686,"8,056,582","11,744"
94403,10,2013,Elec- Industrial,Y,0,0,
94403,10,2013,Elec- Residential,N,"15,260","6,330,515",415
94404,10,2013,Elec- Commercial,Y,563,"15,424,479","27,397"
94404,10,2013,Elec- Industrial,Y,0,0,
94404,10,2013,Elec- Residential,N,"14,135","5,927,495",419
94501,10,2013,Elec- Commercial,Y,0,0,
94502,10,2013,Elec- Commercial,Y,0,0,
94503,10,2013,Elec- Agricultural,Y,0,0,
94503,10,2013,Elec- Commercial,N,265,"3,969,004","14,977"
94503,10,2013,Elec- Residential,N,"5,237","2,890,227",552
94505,10,2013,Elec- Agricultural,Y,0,0,
94505,10,2013,Elec- Commercial,Y,0,0,
94505,10,2013,Elec- Residential,N,"4,371","2,741,618",627
94506,10,2013,Elec- Agricultural,Y,0,0,
94506,10,2013,Elec- Commercial,Y,360,"3,090,492","8,585"
94506,10,2013,Elec- Residential,N,"8,022","6,074,258",757
94507,10,2013,Elec- Agricultural,Y,0,0,
94507,10,2013,Elec- Commercial,Y,0,0,
94507,10,2013,Elec- Residential,N,"5,286","5,011,438",948
94508,10,2013,Elec- Agricultural,Y,0,0,
94508,10,2013,Elec- Commercial,Y,90,"411,254","4,569"
94508,10,2013,Elec- Industrial,Y,0,0,
94508,10,2013,Elec- Residential,N,928,"563,810",608
94509,10,2013,Elec- Agricultural,Y,0,0,
94509,10,2013,Elec- Commercial,N,"1,207","9,559,961","7,920"
94509,10,2013,Elec- Industrial,Y,0,0,
94509,10,2013,Elec- Residential,N,"22,060","10,981,978",498
94510,10,2013,Elec- Agricultural,Y,0,0,
94510,10,2013,Elec- Commercial,N,964,"5,722,959","5,937"
94510,10,2013,Elec- Industrial,Y,0,0,
94510,10,2013,Elec- Residential,N,"10,834","5,093,268",470
94511,10,2013,Elec- Commercial,N,105,"267,358","2,546"
94511,10,2013,Elec- Residential,N,"1,026","592,399",577
94512,10,2013,Elec- Agricultural,Y,0,0,
94512,10,2013,Elec- Commercial,Y,0,0,
94512,10,2013,Elec- Residential,Y,0,0,
94513,10,2013,Elec- Agricultural,Y,0,0,
94513,10,2013,Elec- Commercial,N,"1,152","8,678,161","7,533"
94513,10,2013,Elec- Industrial,Y,0,0,
94513,10,2013,Elec- Residential,N,"18,358","10,820,136",589
94514,10,2013,Elec- Agricultural,Y,0,0,
94514,10,2013,Elec- Commercial,Y,177,"1,751,731","9,897"
94514,10,2013,Elec- Industrial,Y,0,0,
94514,10,2013,Elec- Residential,Y,"1,424","865,143",608
94515,10,2013,Elec- Agricultural,Y,0,0,
94515,10,2013,Elec- Commercial,Y,752,"3,719,911","4,947"
94515,10,2013,Elec- Residential,N,"2,531","1,574,960",622
94517,10,2013,Elec- Agricultural,Y,0,0,
94517,10,2013,Elec- Commercial,Y,0,0,
94517,10,2013,Elec- Residential,N,"4,389","2,779,931",633
94518,10,2013,Elec- Agricultural,Y,0,0,
94518,10,2013,Elec- Commercial,N,493,"2,014,514","4,086"
94518,10,2013,Elec- Industrial,Y,0,0,
94518,10,2013,Elec- Residential,N,"9,742","4,752,199",488
94519,10,2013,Elec- Commercial,Y,0,0,
94519,10,2013,Elec- Residential,N,"6,679","3,070,305",460
94520,10,2013,Elec- Commercial,Y,"2,074","18,280,075","8,814"
94520,10,2013,Elec- Industrial,Y,89,"111,255,895","1,250,066"
94520,10,2013,Elec- Residential,N,"12,799","4,849,351",379
94521,10,2013,Elec- Commercial,N,423,"2,904,808","6,867"
94521,10,2013,Elec- Residential,N,"15,751","7,615,724",484
94523,10,2013,Elec- Commercial,Y,0,0,
94523,10,2013,Elec- Industrial,Y,0,0,
94523,10,2013,Elec- Residential,N,"14,106","6,315,555",448
94525,10,2013,Elec- Agricultural,Y,0,0,
94525,10,2013,Elec- Commercial,Y,0,0,
94525,10,2013,Elec- Industrial,Y,0,0,
94525,10,2013,Elec- Residential,Y,"1,590","615,338",387
94526,10,2013,Elec- Commercial,Y,0,0,
94526,10,2013,Elec- Industrial,Y,0,0,
94526,10,2013,Elec- Residential,N,"11,866","7,704,243",649
94528,10,2013,Elec- Commercial,Y,0,0,
94528,10,2013,Elec- Residential,N,372,"442,446","1,189"
94530,10,2013,Elec- Commercial,N,502,"2,509,683","4,999"
94530,10,2013,Elec- Residential,N,"10,368","3,594,563",347
94531,10,2013,Elec- Commercial,N,348,"4,237,393","12,176"
94531,10,2013,Elec- Industrial,Y,0,0,
94531,10,2013,Elec- Residential,N,"12,462","7,438,581",597
94533,10,2013,Elec- Agricultural,Y,0,0,
94533,10,2013,Elec- Commercial,Y,"1,505","12,756,561","8,476"
94533,10,2013,Elec- Industrial,Y,0,0,
94533,10,2013,Elec- Residential,Y,"22,481","11,153,215",496
94534,10,2013,Elec- Agricultural,Y,0,0,
94534,10,2013,Elec- Commercial,N,586,"6,854,007","11,696"
94534,10,2013,Elec- Industrial,Y,0,0,
94534,10,2013,Elec- Residential,N,"12,373","7,098,783",574
94535,10,2013,Elec- Commercial,Y,0,0,
94535,10,2013,Elec- Industrial,Y,0,0,
94535,10,2013,Elec- Residential,Y,0,0,
94536,10,2013,Elec- Agricultural,Y,0,0,
94536,10,2013,Elec- Commercial,N,838,"4,394,762","5,244"
94536,10,2013,Elec- Industrial,Y,0,0,
94536,10,2013,Elec- Residential,N,"24,021","10,042,860",418
94538,10,2013,Elec- Agricultural,Y,0,0,
94538,10,2013,Elec- Commercial,N,"2,494","37,423,935","15,006"
94538,10,2013,Elec- Industrial,Y,0,0,
94538,10,2013,Elec- Residential,N,"21,184","8,652,676",408
94539,10,2013,Elec- Agricultural,Y,0,0,
94539,10,2013,Elec- Commercial,Y,"1,106","12,040,881","10,887"
94539,10,2013,Elec- Industrial,Y,0,0,
94539,10,2013,Elec- Residential,N,"15,997","7,967,371",498
94541,10,2013,Elec- Agricultural,Y,0,0,
94541,10,2013,Elec- Commercial,N,"1,208","5,739,541","4,751"
94541,10,2013,Elec- Residential,N,"21,023","8,435,536",401
94542,10,2013,Elec- Commercial,Y,0,0,
94542,10,2013,Elec- Industrial,Y,0,0,
94542,10,2013,Elec- Residential,N,"4,637","2,387,248",515
94544,10,2013,Elec- Agricultural,Y,0,0,
94544,10,2013,Elec- Commercial,Y,"1,488","11,013,218","7,401"
94544,10,2013,Elec- Industrial,Y,0,0,
94544,10,2013,Elec- Residential,N,"21,617","8,926,073",413
94545,10,2013,Elec- Agricultural,Y,0,0,
94545,10,2013,Elec- Commercial,N,"2,067","20,831,658","10,078"
94545,10,2013,Elec- Industrial,Y,43,"43,300,756","1,006,994"
94545,10,2013,Elec- Residential,N,"8,762","4,062,040",464
94546,10,2013,Elec- Commercial,N,752,"3,502,946","4,658"
94546,10,2013,Elec- Industrial,Y,0,0,
94546,10,2013,Elec- Residential,N,"16,350","7,083,922",433
94547,10,2013,Elec- Commercial,Y,0,0,
94547,10,2013,Elec- Residential,N,"7,666","3,544,485",462
94548,10,2013,Elec- Agricultural,Y,0,0,
94548,10,2013,Elec- Commercial,Y,0,0,
94548,10,2013,Elec- Residential,N,253,"193,468",765
94549,10,2013,Elec- Agricultural,Y,0,0,
94549,10,2013,Elec- Commercial,N,700,"3,448,597","4,927"
94549,10,2013,Elec- Industrial,Y,0,0,
94549,10,2013,Elec- Residential,N,"10,311","6,705,916",650
94550,10,2013,Elec- Agricultural,Y,0,0,
94550,10,2013,Elec- Commercial,N,"1,269","9,725,616","7,664"
94550,10,2013,Elec- Industrial,Y,0,0,
94550,10,2013,Elec- Residential,N,"16,845","9,181,805",545
94551,10,2013,Elec- Agricultural,Y,0,0,
94551,10,2013,Elec- Commercial,N,"1,284","11,914,642","9,279"
94551,10,2013,Elec- Industrial,Y,0,0,
94551,10,2013,Elec- Residential,N,"13,083","6,616,954",506
94552,10,2013,Elec- Agricultural,Y,0,0,
94552,10,2013,Elec- Commercial,Y,0,0,
94552,10,2013,Elec- Residential,N,"4,914","2,650,351",539
94553,10,2013,Elec- Agricultural,Y,0,0,
94553,10,2013,Elec- Commercial,Y,"2,261","15,300,835","6,767"
94553,10,2013,Elec- Industrial,Y,0,0,
94553,10,2013,Elec- Residential,N,"18,109","8,540,172",472
